complemento.valor ; dets.nItem ; dets.prod.indTot ; dets.prod.qCom ; dets.prod.uCom ; dets.prod.vProd ; dets.prod.vUnCom ; dets.prod.xProd ; emit.cnpj ; emit.enderEmit.fone ; emit.enderEmit.uf ; emit.enderEmit.xBairro ; emit.enderEmit.xLgr ; emit.enderEmit.xMun ; emit.xFant ; ide.dhEmi.$date ; ide.natOp ; infAdic.infCpl ; total.icmsTot.vDesc ; total.icmsTot.vFrete ; total.icmsTot.vOutro ; total.icmsTot.vProd ; total.icmsTot.vSeg ; total.icmsTot.vTotTrib ; total.icmsTot.vbc ; total.icmsTot.vbcst ; total.icmsTot.vcofins ; total.icmsTot.vicms ; total.icmsTot.vicmsDeson ; total.icmsTot.vii ; total.icmsTot.vipi ; total.icmsTot.vnf ; total.icmsTot.vpis ; total.icmsTot.vst ; versaoDocumento
34.27 ; 1 ; 1 ; 0.434 ; KG ; 29.77 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 12:56:10 ; VENDA ; Mesa 21 ; 0.0 ; 0.0 ; 0.0 ; 34.27 ; 0.0 ; 3.35 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 34.27 ; 0.0 ; 0.0 ; 1.0
34.27 ; 2 ; 1 ; 1.0 ; UN ; 4.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 12:56:10 ; VENDA ; Mesa 21 ; 0.0 ; 0.0 ; 0.0 ; 34.27 ; 0.0 ; 3.35 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 34.27 ; 0.0 ; 0.0 ; 1.0
22.22 ; 1 ; 1 ; 0.324 ; KG ; 22.22 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 12:57:05 ; VENDA ; Mesa 60 ; 0.0 ; 0.0 ; 0.0 ; 22.22 ; 0.0 ; 0.93 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 22.22 ; 0.0 ; 0.0 ; 1.0
39.17 ; 1 ; 1 ; 1.0 ; UN ; 3.5 ; 3.5 ; AGUA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:00:18 ; VENDA ; Mesa 37 ; 0.0 ; 0.0 ; 0.0 ; 39.17 ; 0.0 ; 3.13 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 39.17 ; 0.0 ; 0.0 ; 1.0
39.17 ; 2 ; 1 ; 0.52 ; KG ; 35.67 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:00:18 ; VENDA ; Mesa 37 ; 0.0 ; 0.0 ; 0.0 ; 39.17 ; 0.0 ; 3.13 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 39.17 ; 0.0 ; 0.0 ; 1.0
27.16 ; 1 ; 1 ; 0.396 ; KG ; 27.16 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:06:13 ; VENDA ; Mesa 61 ; 0.0 ; 0.0 ; 0.0 ; 27.16 ; 0.0 ; 1.14 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 27.16 ; 0.0 ; 0.0 ; 1.0
45.01 ; 1 ; 1 ; 0.544 ; KG ; 37.31 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:06:38 ; VENDA ; Mesa 59 ; 0.0 ; 0.0 ; 0.0 ; 45.01 ; 0.0 ; 5.16 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 45.01 ; 0.0 ; 0.0 ; 1.0
45.01 ; 2 ; 1 ; 1.0 ; UN ; 4.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:06:38 ; VENDA ; Mesa 59 ; 0.0 ; 0.0 ; 0.0 ; 45.01 ; 0.0 ; 5.16 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 45.01 ; 0.0 ; 0.0 ; 1.0
45.01 ; 3 ; 1 ; 1.0 ; UN ; 3.2 ; 3.2 ; DOCINHOS ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:06:38 ; VENDA ; Mesa 59 ; 0.0 ; 0.0 ; 0.0 ; 45.01 ; 0.0 ; 5.16 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 45.01 ; 0.0 ; 0.0 ; 1.0
44.83 ; 1 ; 1 ; 0.588 ; KG ; 40.33 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:07:07 ; VENDA ; Mesa 56 ; 0.0 ; 0.0 ; 0.0 ; 44.83 ; 0.0 ; 3.79 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 44.83 ; 0.0 ; 0.0 ; 1.0
44.83 ; 2 ; 1 ; 1.0 ; UN ; 4.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:07:07 ; VENDA ; Mesa 56 ; 0.0 ; 0.0 ; 0.0 ; 44.83 ; 0.0 ; 3.79 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 44.83 ; 0.0 ; 0.0 ; 1.0
62.08 ; 1 ; 1 ; 1.0 ; UN ; 3.5 ; 3.5 ; AGUA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:08:13 ; VENDA ; Mesa 72 ; 0.0 ; 0.0 ; 0.0 ; 62.08 ; 0.0 ; 4.09 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 62.08 ; 0.0 ; 0.0 ; 1.0
62.08 ; 2 ; 1 ; 0.854 ; KG ; 58.58 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:08:13 ; VENDA ; Mesa 72 ; 0.0 ; 0.0 ; 0.0 ; 62.08 ; 0.0 ; 4.09 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 62.08 ; 0.0 ; 0.0 ; 1.0
22.5 ; 1 ; 1 ; 0.328 ; KG ; 22.5 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:10:26 ; VENDA ; Mesa 75 ; 0.0 ; 0.0 ; 0.0 ; 22.5 ; 0.0 ; 0.95 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 22.5 ; 0.0 ; 0.0 ; 1.0
14.26 ; 1 ; 1 ; 0.208 ; KG ; 14.26 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:11:24 ; VENDA ; Mesa 53 ; 0.0 ; 0.0 ; 0.0 ; 14.26 ; 0.0 ; 0.6 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 14.26 ; 0.0 ; 0.0 ; 1.0
27.98 ; 1 ; 1 ; 0.408 ; KG ; 27.98 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:12:13 ; VENDA ; Mesa 83 ; 0.0 ; 0.0 ; 0.0 ; 27.98 ; 0.0 ; 1.18 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 27.98 ; 0.0 ; 0.0 ; 1.0
25.38 ; 1 ; 1 ; 0.37 ; KG ; 25.38 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:12:51 ; VENDA ; Mesa 90 ; 0.0 ; 0.0 ; 0.0 ; 25.38 ; 0.0 ; 1.07 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 25.38 ; 0.0 ; 0.0 ; 1.0
16.46 ; 1 ; 1 ; 0.24 ; KG ; 16.46 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:13:11 ; VENDA ; Mesa 28 ; 0.0 ; 0.0 ; 0.0 ; 16.46 ; 0.0 ; 0.69 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 16.46 ; 0.0 ; 0.0 ; 1.0
27.13 ; 1 ; 1 ; 0.33 ; KG ; 22.63 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:13:19 ; VENDA ; Mesa 30 ; 0.0 ; 0.0 ; 0.0 ; 27.13 ; 0.0 ; 3.05 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 27.13 ; 0.0 ; 0.0 ; 1.0
27.13 ; 2 ; 1 ; 1.0 ; UN ; 4.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:13:19 ; VENDA ; Mesa 30 ; 0.0 ; 0.0 ; 0.0 ; 27.13 ; 0.0 ; 3.05 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 27.13 ; 0.0 ; 0.0 ; 1.0
32.1 ; 1 ; 1 ; 0.468 ; KG ; 32.1 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:13:28 ; VENDA ; Mesa 35 ; 0.0 ; 0.0 ; 0.0 ; 32.1 ; 0.0 ; 1.35 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 32.1 ; 0.0 ; 0.0 ; 1.0
94.94 ; 1 ; 1 ; 1.0 ; UN ; 4.5 ; 4.5 ; SUCO ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:14:24 ; VENDA ; Mesa 63 ; 0.0 ; 0.0 ; 0.0 ; 94.95 ; 0.0 ; 7.38 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 94.95 ; 0.0 ; 0.0 ; 1.0
94.94 ; 2 ; 1 ; 1.0 ; UN ; 3.5 ; 3.5 ; AGUA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:14:24 ; VENDA ; Mesa 63 ; 0.0 ; 0.0 ; 0.0 ; 94.95 ; 0.0 ; 7.38 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 94.95 ; 0.0 ; 0.0 ; 1.0
94.94 ; 3 ; 1 ; 1.202 ; KG ; 82.45 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:14:24 ; VENDA ; Mesa 63 ; 0.0 ; 0.0 ; 0.0 ; 94.95 ; 0.0 ; 7.38 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 94.95 ; 0.0 ; 0.0 ; 1.0
94.94 ; 4 ; 1 ; 1.0 ; UN ; 4.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:14:24 ; VENDA ; Mesa 63 ; 0.0 ; 0.0 ; 0.0 ; 94.95 ; 0.0 ; 7.38 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 94.95 ; 0.0 ; 0.0 ; 1.0
35.04 ; 1 ; 1 ; 1.0 ; UN ; 3.5 ; 3.5 ; AGUA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:15:06 ; VENDA ; Mesa 36 ; 0.0 ; 0.0 ; 0.0 ; 35.05 ; 0.0 ; 2.96 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 35.05 ; 0.0 ; 0.0 ; 1.0
35.04 ; 2 ; 1 ; 0.46 ; KG ; 31.55 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:15:06 ; VENDA ; Mesa 36 ; 0.0 ; 0.0 ; 0.0 ; 35.05 ; 0.0 ; 2.96 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 35.05 ; 0.0 ; 0.0 ; 1.0
20.58 ; 1 ; 1 ; 0.3 ; KG ; 20.58 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:15:54 ; VENDA ; Mesa 57 ; 0.0 ; 0.0 ; 0.0 ; 20.58 ; 0.0 ; 0.86 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 20.58 ; 0.0 ; 0.0 ; 1.0
34.54 ; 1 ; 1 ; 0.438 ; KG ; 30.04 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:16:04 ; VENDA ; Mesa 58 ; 0.0 ; 0.0 ; 0.0 ; 34.54 ; 0.0 ; 3.36 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 34.54 ; 0.0 ; 0.0 ; 1.0
34.54 ; 2 ; 1 ; 1.0 ; UN ; 4.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:16:04 ; VENDA ; Mesa 58 ; 0.0 ; 0.0 ; 0.0 ; 34.54 ; 0.0 ; 3.36 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 34.54 ; 0.0 ; 0.0 ; 1.0
67.53 ; 1 ; 1 ; 1.0 ; UN ; 3.5 ; 3.5 ; AGUA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:16:40 ; VENDA ; Mesa 66 ; 0.0 ; 0.0 ; 0.0 ; 67.54 ; 0.0 ; 6.23 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 67.54 ; 0.0 ; 0.0 ; 1.0
67.53 ; 2 ; 1 ; 0.868 ; KG ; 59.54 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:16:40 ; VENDA ; Mesa 66 ; 0.0 ; 0.0 ; 0.0 ; 67.54 ; 0.0 ; 6.23 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 67.54 ; 0.0 ; 0.0 ; 1.0
67.53 ; 3 ; 1 ; 1.0 ; UN ; 4.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:16:40 ; VENDA ; Mesa 66 ; 0.0 ; 0.0 ; 0.0 ; 67.54 ; 0.0 ; 6.23 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 67.54 ; 0.0 ; 0.0 ; 1.0
72.13 ; 1 ; 1 ; 0.986 ; KG ; 67.63 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:16:51 ; VENDA ; Mesa 43 ; 0.0 ; 0.0 ; 0.0 ; 72.13 ; 0.0 ; 4.94 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 72.13 ; 0.0 ; 0.0 ; 1.0
72.13 ; 2 ; 1 ; 1.0 ; UN ; 4.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:16:51 ; VENDA ; Mesa 43 ; 0.0 ; 0.0 ; 0.0 ; 72.13 ; 0.0 ; 4.94 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 72.13 ; 0.0 ; 0.0 ; 1.0
32.51 ; 1 ; 1 ; 0.474 ; KG ; 32.51 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:17:02 ; VENDA ; Mesa 41 ; 0.0 ; 0.0 ; 0.0 ; 32.51 ; 0.0 ; 1.37 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 32.51 ; 0.0 ; 0.0 ; 1.0
30.87 ; 1 ; 1 ; 0.45 ; KG ; 30.87 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:17:13 ; VENDA ; Mesa 29 ; 0.0 ; 0.0 ; 0.0 ; 30.87 ; 0.0 ; 1.3 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 30.87 ; 0.0 ; 0.0 ; 1.0
28.88 ; 1 ; 1 ; 1.0 ; UN ; 3.5 ; 3.5 ; AGUA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:17:29 ; VENDA ; Mesa 38 ; 0.0 ; 0.0 ; 0.0 ; 28.88 ; 0.0 ; 2.7 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 28.88 ; 0.0 ; 0.0 ; 1.0
28.88 ; 2 ; 1 ; 0.37 ; KG ; 25.38 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:17:29 ; VENDA ; Mesa 38 ; 0.0 ; 0.0 ; 0.0 ; 28.88 ; 0.0 ; 2.7 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 28.88 ; 0.0 ; 0.0 ; 1.0
28.09 ; 1 ; 1 ; 0.344 ; KG ; 23.59 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:24:31 ; VENDA ; Mesa 87 ; 0.0 ; 0.0 ; 0.0 ; 28.09 ; 0.0 ; 3.09 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 28.09 ; 0.0 ; 0.0 ; 1.0
28.09 ; 2 ; 1 ; 1.0 ; UN ; 4.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:24:31 ; VENDA ; Mesa 87 ; 0.0 ; 0.0 ; 0.0 ; 28.09 ; 0.0 ; 3.09 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 28.09 ; 0.0 ; 0.0 ; 1.0
21.37 ; 1 ; 1 ; 1.0 ; UN ; 4.5 ; 4.5 ; SUCO ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:25:08 ; VENDA ; Mesa 88 ; 0.0 ; 0.0 ; 0.0 ; 21.37 ; 0.0 ; 0.9 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 21.37 ; 0.0 ; 0.0 ; 1.0
21.37 ; 2 ; 1 ; 0.246 ; KG ; 16.87 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:25:08 ; VENDA ; Mesa 88 ; 0.0 ; 0.0 ; 0.0 ; 21.37 ; 0.0 ; 0.9 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 21.37 ; 0.0 ; 0.0 ; 1.0
24.39 ; 1 ; 1 ; 1.0 ; UN ; 4.5 ; 4.5 ; LIMONADA ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:26:17 ; VENDA ; Mesa 82 ; 0.0 ; 0.0 ; 0.0 ; 24.39 ; 0.0 ; 1.03 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 24.39 ; 0.0 ; 0.0 ; 1.0
24.39 ; 2 ; 1 ; 0.29 ; KG ; 19.89 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:26:17 ; VENDA ; Mesa 82 ; 0.0 ; 0.0 ; 0.0 ; 24.39 ; 0.0 ; 1.03 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 24.39 ; 0.0 ; 0.0 ; 1.0
23.15 ; 1 ; 1 ; 0.272 ; KG ; 18.65 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:27:34 ; VENDA ; Mesa 86 ; 0.0 ; 0.0 ; 0.0 ; 23.15 ; 0.0 ; 2.88 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 23.15 ; 0.0 ; 0.0 ; 1.0
23.15 ; 2 ; 1 ; 1.0 ; UN ; 4.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:27:34 ; VENDA ; Mesa 86 ; 0.0 ; 0.0 ; 0.0 ; 23.15 ; 0.0 ; 2.88 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 23.15 ; 0.0 ; 0.0 ; 1.0
34.4 ; 1 ; 1 ; 0.436 ; KG ; 29.9 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:28:01 ; VENDA ; Mesa 84 ; 0.0 ; 0.0 ; 0.0 ; 34.4 ; 0.0 ; 3.36 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 34.4 ; 0.0 ; 0.0 ; 1.0
34.4 ; 2 ; 1 ; 1.0 ; UN ; 4.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:28:01 ; VENDA ; Mesa 84 ; 0.0 ; 0.0 ; 0.0 ; 34.4 ; 0.0 ; 3.36 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 34.4 ; 0.0 ; 0.0 ; 1.0
37.29 ; 1 ; 1 ; 0.478 ; KG ; 32.79 ; 68.6 ; BUFFET ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:28:38 ; VENDA ; Mesa 85 ; 0.0 ; 0.0 ; 0.0 ; 37.29 ; 0.0 ; 3.48 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 37.29 ; 0.0 ; 0.0 ; 1.0
37.29 ; 2 ; 1 ; 1.0 ; UN ; 4.5 ; 4.5 ; REFRIGERANTE ; 01.234.567/0001-89 ; 1-650-933-4902 ; CA ;  ; 650 Castro St. unit 210 ; Mountain View ; TOTVS Labs ; 2016-01-05 13:28:38 ; VENDA ; Mesa 85 ; 0.0 ; 0.0 ; 0.0 ; 37.29 ; 0.0 ; 3.48 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 0.0 ; 37.29 ; 0.0 ; 0.0 ; 1.0
